unit_id,sensor,value,timestamp,date,status,center_line,ucl,lcl,out_of_control,importance_rank
U0226,sensor_510,57.4713,2008-08-17 01:53:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0227,sensor_510,34.7826,2008-08-17 03:17:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0228,sensor_510,87.2093,2008-08-17 03:18:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0229,sensor_510,108.9974,2008-08-17 03:46:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0230,sensor_510,46.1825,2008-08-17 04:19:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0231,sensor_510,52.4345,2008-08-17 05:21:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0232,sensor_510,61.3699,2008-08-17 12:16:00,2008-08-17,Fail,54.4406,161.75,-52.8688,No,16
U0233,sensor_510,99.5475,2008-08-17 13:34:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0234,sensor_510,57.4163,2008-08-17 14:21:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0235,sensor_510,56.6372,2008-08-17 15:25:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0236,sensor_510,49.1018,2008-08-17 21:26:00,2008-08-17,Fail,54.4406,161.75,-52.8688,No,16
U0237,sensor_510,132.5301,2008-08-17 22:03:00,2008-08-17,Fail,54.4406,161.75,-52.8688,No,16
U0238,sensor_510,73.6196,2008-08-17 22:21:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0239,sensor_510,129.4964,2008-08-17 23:04:00,2008-08-17,Fail,54.4406,161.75,-52.8688,No,16
U0240,sensor_510,56.1743,2008-08-17 23:20:00,2008-08-17,Pass,54.4406,161.75,-52.8688,No,16
U0241,sensor_510,400.0,2008-08-17 23:55:00,2008-08-17,Fail,54.4406,161.75,-52.8688,Yes,16
U0242,sensor_510,149.1124,2008-08-18 00:02:00,2008-08-18,Fail,54.4406,161.75,-52.8688,No,16
U0243,sensor_510,60.1073,2008-08-18 00:20:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0244,sensor_510,37.299,2008-08-18 01:23:00,2008-08-18,Fail,54.4406,161.75,-52.8688,No,16
U0245,sensor_510,46.7043,2008-08-18 04:01:00,2008-08-18,Fail,54.4406,161.75,-52.8688,No,16
U0246,sensor_510,56.9444,2008-08-18 04:12:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0247,sensor_510,73.5254,2008-08-18 04:35:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0248,sensor_510,143.2836,2008-08-18 05:03:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0249,sensor_510,439.2157,2008-08-18 05:25:00,2008-08-18,Pass,54.4406,161.75,-52.8688,Yes,16
U0250,sensor_510,39.0746,2008-08-18 06:07:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0251,sensor_510,43.3666,2008-08-18 06:11:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0252,sensor_510,124.3902,2008-08-18 06:26:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0253,sensor_510,94.6565,2008-08-18 07:11:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0254,sensor_510,43.7659,2008-08-18 07:23:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0255,sensor_510,47.8261,2008-08-18 07:29:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0256,sensor_510,60.0375,2008-08-18 08:18:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0257,sensor_510,57.7049,2008-08-18 08:31:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0258,sensor_510,45.478,2008-08-18 10:13:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0259,sensor_510,33.7079,2008-08-18 11:04:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0260,sensor_510,47.5524,2008-08-18 12:00:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0261,sensor_510,36.0,2008-08-18 12:06:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0262,sensor_510,87.8981,2008-08-18 12:22:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0263,sensor_510,63.621,2008-08-18 12:49:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0264,sensor_510,73.6,2008-08-18 13:07:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0265,sensor_510,85.8639,2008-08-18 14:01:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0266,sensor_510,39.8385,2008-08-18 14:04:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0267,sensor_510,37.276,2008-08-18 14:45:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0268,sensor_510,57.9439,2008-08-18 15:00:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0269,sensor_510,30.9524,2008-08-18 15:26:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0270,sensor_510,41.4458,2008-08-18 15:30:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0271,sensor_510,64.7975,2008-08-18 15:33:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0272,sensor_510,45.152,2008-08-18 15:41:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0273,sensor_510,61.4357,2008-08-18 16:19:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0274,sensor_510,54.0707,2008-08-18 17:13:00,2008-08-18,Fail,54.4406,161.75,-52.8688,No,16
U0275,sensor_510,32.7177,2008-08-18 17:16:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0276,sensor_510,59.4354,2008-08-18 17:37:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0277,sensor_510,56.6802,2008-08-18 19:24:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0278,sensor_510,60.8414,2008-08-18 19:54:00,2008-08-18,Fail,54.4406,161.75,-52.8688,No,16
U0279,sensor_510,40.4938,2008-08-18 23:00:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0280,sensor_510,43.739,2008-08-18 23:03:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0281,sensor_510,35.378,2008-08-18 23:47:00,2008-08-18,Pass,54.4406,161.75,-52.8688,No,16
U0282,sensor_510,71.3224,2008-08-19 01:10:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0283,sensor_510,32.2078,2008-08-19 03:59:00,2008-08-19,Fail,54.4406,161.75,-52.8688,No,16
U0284,sensor_510,56.9395,2008-08-19 04:58:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0285,sensor_510,39.3296,2008-08-19 05:09:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0286,sensor_510,48.3112,2008-08-19 05:11:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0287,sensor_510,41.3959,2008-08-19 05:11:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0288,sensor_510,23.8651,2008-08-19 05:40:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0289,sensor_510,51.2418,2008-08-19 05:41:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0290,sensor_510,57.0629,2008-08-19 05:53:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0291,sensor_510,23.9748,2008-08-19 05:54:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0292,sensor_510,62.0321,2008-08-19 05:56:00,2008-08-19,Fail,54.4406,161.75,-52.8688,No,16
U0293,sensor_510,87.7419,2008-08-19 06:24:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0294,sensor_510,41.0876,2008-08-19 07:43:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0295,sensor_510,48.8372,2008-08-19 07:58:00,2008-08-19,Fail,54.4406,161.75,-52.8688,No,16
U0296,sensor_510,34.6667,2008-08-19 08:01:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0297,sensor_510,34.375,2008-08-19 08:07:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0298,sensor_510,38.9294,2008-08-19 08:33:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0299,sensor_510,34.7826,2008-08-19 09:04:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0300,sensor_510,32.1168,2008-08-19 09:05:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0301,sensor_510,38.4,2008-08-19 10:46:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0302,sensor_510,69.9259,2008-08-19 11:11:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0303,sensor_510,71.7428,2008-08-19 11:13:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0304,sensor_510,63.3782,2008-08-19 11:13:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0305,sensor_510,136.0996,2008-08-19 11:28:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0306,sensor_510,62.3377,2008-08-19 11:44:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0307,sensor_510,75.6219,2008-08-19 11:46:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0308,sensor_510,64.2487,2008-08-19 11:57:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0309,sensor_510,36.0265,2008-08-19 11:58:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0310,sensor_510,50.0,2008-08-19 12:30:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0311,sensor_510,45.8781,2008-08-19 15:33:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0312,sensor_510,97.5124,2008-08-19 18:12:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0313,sensor_510,57.2146,2008-08-19 18:12:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0314,sensor_510,38.5542,2008-08-19 18:30:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0315,sensor_510,59.4752,2008-08-19 18:30:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0316,sensor_510,36.8618,2008-08-19 19:38:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0317,sensor_510,109.2896,2008-08-19 20:53:00,2008-08-19,Pass,54.4406,161.75,-52.8688,No,16
U0318,sensor_510,184.3478,2008-08-20 00:05:00,2008-08-20,Pass,54.4406,161.75,-52.8688,Yes,16
U0319,sensor_510,52.4138,2008-08-20 01:33:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0320,sensor_510,39.7059,2008-08-20 01:42:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0321,sensor_510,65.1584,2008-08-20 02:13:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0322,sensor_510,26.546,2008-08-20 02:27:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0323,sensor_510,50.6627,2008-08-20 03:00:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0324,sensor_510,74.7875,2008-08-20 03:12:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0325,sensor_510,70.4895,2008-08-20 06:36:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0326,sensor_510,82.5911,2008-08-20 07:12:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0327,sensor_510,105.4264,2008-08-20 08:40:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0328,sensor_510,33.8425,2008-08-20 09:17:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0329,sensor_510,60.3015,2008-08-20 10:26:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0330,sensor_510,53.406,2008-08-20 16:08:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0331,sensor_510,47.9401,2008-08-20 16:16:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0332,sensor_510,34.4615,2008-08-20 17:09:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0333,sensor_510,43.4568,2008-08-20 17:35:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0334,sensor_510,30.6748,2008-08-20 17:36:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0335,sensor_510,71.1744,2008-08-20 18:29:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0336,sensor_510,44.3497,2008-08-20 18:35:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0337,sensor_510,48.6957,2008-08-20 19:20:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0338,sensor_510,41.3605,2008-08-20 20:19:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0339,sensor_510,47.8571,2008-08-20 21:33:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0340,sensor_510,73.0924,2008-08-20 21:41:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0341,sensor_510,84.1202,2008-08-20 21:58:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0342,sensor_510,18.6047,2008-08-20 22:13:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0343,sensor_510,76.6551,2008-08-20 22:45:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0344,sensor_510,97.0149,2008-08-20 23:18:00,2008-08-20,Pass,54.4406,161.75,-52.8688,No,16
U0345,sensor_510,23.2288,2008-08-20 23:43:00,2008-08-20,Fail,54.4406,161.75,-52.8688,No,16
U0346,sensor_510,247.343,2008-08-21 02:11:00,2008-08-21,Pass,54.4406,161.75,-52.8688,Yes,16
U0347,sensor_510,59.596,2008-08-21 02:46:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0348,sensor_510,37.4269,2008-08-21 04:22:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0349,sensor_510,11.8019,2008-08-21 04:29:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0350,sensor_510,19.802,2008-08-21 05:06:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0351,sensor_510,112.7148,2008-08-21 05:15:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0352,sensor_510,53.4918,2008-08-21 06:10:00,2008-08-21,Fail,54.4406,161.75,-52.8688,No,16
U0353,sensor_510,22.6415,2008-08-21 11:22:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0354,sensor_510,70.8738,2008-08-21 12:00:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0355,sensor_510,60.0791,2008-08-21 12:31:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0356,sensor_510,44.9612,2008-08-21 12:33:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0357,sensor_510,22.268,2008-08-21 12:43:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0358,sensor_510,49.6945,2008-08-21 12:52:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0359,sensor_510,57.4257,2008-08-21 13:11:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0360,sensor_510,94.6746,2008-08-21 13:19:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0361,sensor_510,88.8889,2008-08-21 13:29:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0362,sensor_510,20.1198,2008-08-21 13:45:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0363,sensor_510,114.2857,2008-08-21 14:47:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0364,sensor_510,72.8713,2008-08-21 15:05:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0365,sensor_510,58.0726,2008-08-21 15:06:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0366,sensor_510,27.9509,2008-08-21 15:32:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0367,sensor_510,54.6154,2008-08-21 15:48:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0368,sensor_510,62.0499,2008-08-21 15:50:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0369,sensor_510,51.1628,2008-08-21 16:19:00,2008-08-21,Fail,54.4406,161.75,-52.8688,No,16
U0370,sensor_510,27.991,2008-08-21 16:36:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0371,sensor_510,87.4751,2008-08-21 17:25:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0372,sensor_510,45.6599,2008-08-21 17:44:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0373,sensor_510,57.732,2008-08-21 18:04:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0374,sensor_510,83.3747,2008-08-21 18:05:00,2008-08-21,Fail,54.4406,161.75,-52.8688,No,16
U0375,sensor_510,114.5263,2008-08-21 18:39:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0376,sensor_510,56.4972,2008-08-21 18:53:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0377,sensor_510,58.7065,2008-08-21 19:12:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0378,sensor_510,104.3478,2008-08-21 19:12:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0379,sensor_510,41.8462,2008-08-21 19:46:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0380,sensor_510,62.6826,2008-08-21 20:19:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0381,sensor_510,64.9215,2008-08-21 20:21:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0382,sensor_510,64.0,2008-08-21 20:37:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0383,sensor_510,57.8209,2008-08-21 21:32:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0384,sensor_510,51.4745,2008-08-21 22:25:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0385,sensor_510,68.8608,2008-08-21 22:41:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0386,sensor_510,74.3935,2008-08-21 23:08:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0387,sensor_510,40.8912,2008-08-21 23:27:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0388,sensor_510,53.9629,2008-08-21 23:53:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0389,sensor_510,29.3878,2008-08-21 23:57:00,2008-08-21,Pass,54.4406,161.75,-52.8688,No,16
U0390,sensor_510,39.5506,2008-08-22 00:43:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0391,sensor_510,48.0,2008-08-22 00:44:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0392,sensor_510,35.7827,2008-08-22 00:47:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0393,sensor_510,48.1046,2008-08-22 01:04:00,2008-08-22,Fail,54.4406,161.75,-52.8688,No,16
U0394,sensor_510,45.2579,2008-08-22 01:26:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0395,sensor_510,51.3369,2008-08-22 01:27:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0396,sensor_510,26.8344,2008-08-22 01:54:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0397,sensor_510,54.3689,2008-08-22 02:01:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0398,sensor_510,55.0607,2008-08-22 02:25:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0399,sensor_510,52.3977,2008-08-22 02:52:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0400,sensor_510,85.7909,2008-08-22 03:18:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0401,sensor_510,54.0305,2008-08-22 03:58:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0402,sensor_510,49.3724,2008-08-22 04:40:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0403,sensor_510,122.7273,2008-08-22 04:57:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0404,sensor_510,59.3577,2008-08-22 05:21:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0405,sensor_510,86.9565,2008-08-22 05:31:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0406,sensor_510,19.8582,2008-08-22 05:32:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0407,sensor_510,64.6204,2008-08-22 06:00:00,2008-08-22,Fail,54.4406,161.75,-52.8688,No,16
U0408,sensor_510,20.8514,2008-08-22 07:04:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0409,sensor_510,26.7658,2008-08-22 07:17:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0410,sensor_510,46.9294,2008-08-22 07:27:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0411,sensor_510,35.5828,2008-08-22 09:29:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0412,sensor_510,54.8792,2008-08-22 09:29:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0413,sensor_510,41.9162,2008-08-22 10:01:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0414,sensor_510,46.5649,2008-08-22 10:18:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0415,sensor_510,39.3443,2008-08-22 10:47:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0416,sensor_510,37.8517,2008-08-22 11:32:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0417,sensor_510,51.4412,2008-08-22 12:13:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0418,sensor_510,64.1115,2008-08-22 12:37:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0419,sensor_510,58.891,2008-08-22 12:42:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0420,sensor_510,62.439,2008-08-22 13:22:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0421,sensor_510,20.4122,2008-08-22 14:45:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0422,sensor_510,174.8072,2008-08-22 15:25:00,2008-08-22,Pass,54.4406,161.75,-52.8688,Yes,16
U0423,sensor_510,44.3213,2008-08-22 15:39:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0424,sensor_510,45.3515,2008-08-22 15:54:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0425,sensor_510,49.0251,2008-08-22 19:14:00,2008-08-22,Fail,54.4406,161.75,-52.8688,No,16
U0426,sensor_510,31.4342,2008-08-22 23:46:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0427,sensor_510,73.6634,2008-08-22 23:47:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0428,sensor_510,36.7722,2008-08-22 23:49:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0429,sensor_510,42.4178,2008-08-22 23:56:00,2008-08-22,Pass,54.4406,161.75,-52.8688,No,16
U0430,sensor_510,73.0964,2008-08-23 02:04:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0431,sensor_510,70.4545,2008-08-23 03:26:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0432,sensor_510,66.6667,2008-08-23 04:50:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0433,sensor_510,18.7013,2008-08-23 04:52:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0434,sensor_510,37.0221,2008-08-23 05:57:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0435,sensor_510,55.04,2008-08-23 05:57:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0436,sensor_510,68.0614,2008-08-23 05:58:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0437,sensor_510,59.2058,2008-08-23 05:58:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0438,sensor_510,33.7514,2008-08-23 09:24:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0439,sensor_510,35.6636,2008-08-23 12:58:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0440,sensor_510,35.6979,2008-08-23 13:02:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0441,sensor_510,36.0153,2008-08-23 15:10:00,2008-08-23,Pass,54.4406,161.75,-52.8688,No,16
U0442,sensor_510,40.4949,2008-08-23 15:29:00,2008-08-23,Fail,54.4406,161.75,-52.8688,No,16
U0443,sensor_510,62.7451,2008-08-24 02:32:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0444,sensor_510,84.9279,2008-08-24 04:00:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0445,sensor_510,66.9951,2008-08-24 07:12:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0446,sensor_510,44.1472,2008-08-24 07:14:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0447,sensor_510,113.3333,2008-08-24 10:09:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0448,sensor_510,47.2973,2008-08-24 10:14:00,2008-08-24,Pass,54.4406,161.75,-52.8688,No,16
U0449,sensor_510,91.9861,2008-08-24 13:03:00,2008-08-24,Fail,54.4406,161.75,-52.8688,No,16
U0450,sensor_510,51.296,2008-08-25 09:29:00,2008-08-25,Pass,54.4406,161.75,-52.8688,No,16
U0451,sensor_510,32.3316,2008-08-27 00:46:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0452,sensor_510,44.4902,2008-08-27 11:38:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0453,sensor_510,67.884,2008-08-27 12:22:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0454,sensor_510,46.6586,2008-08-27 13:35:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0455,sensor_510,47.4506,2008-08-27 14:18:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0456,sensor_510,51.6432,2008-08-27 17:14:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0457,sensor_510,66.8407,2008-08-27 22:48:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0458,sensor_510,68.75,2008-08-27 22:58:00,2008-08-27,Pass,54.4406,161.75,-52.8688,No,16
U0459,sensor_510,60.5678,2008-08-28 03:03:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0460,sensor_510,77.707,2008-08-28 03:04:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0461,sensor_510,53.4954,2008-08-28 03:29:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0462,sensor_510,49.8468,2008-08-28 03:38:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0463,sensor_510,49.2462,2008-08-28 03:45:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0464,sensor_510,73.5751,2008-08-28 04:10:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
U0465,sensor_510,148.9879,2008-08-28 04:20:00,2008-08-28,Pass,54.4406,161.75,-52.8688,No,16
